,ds,y,unique_id
42315,2011-10-07,2690,22
42316,2011-10-08,3294,22
42317,2011-10-09,3599,22
42318,2011-10-10,3005,22
42319,2011-10-11,2764,22
42320,2011-10-12,2506,22
42321,2011-10-13,2480,22
42322,2011-10-14,2691,22
42323,2011-10-15,3385,22
42324,2011-10-16,3354,22
42325,2011-10-17,2999,22
42326,2011-10-18,2367,22
42327,2011-10-19,2127,22
42328,2011-10-20,2154,22
42329,2011-10-21,2393,22
42330,2011-10-22,3207,22
42331,2011-10-23,3225,22
42332,2011-10-24,2332,22
42333,2011-10-25,2170,22
42334,2011-10-26,1820,22
42335,2011-10-27,2123,22
42336,2011-10-28,2202,22
42337,2011-10-29,3039,22
42338,2011-10-30,3102,22
42339,2011-10-31,1956,22
42340,2011-11-01,2544,22
42341,2011-11-02,2399,22
42342,2011-11-03,2829,22
42343,2011-11-04,2760,22
42344,2011-11-05,3379,22
42345,2011-11-06,3205,22
42346,2011-11-07,2446,22
42347,2011-11-08,2451,22
42348,2011-11-09,2599,22
42349,2011-11-10,2733,22
42350,2011-11-11,2642,22
42351,2011-11-12,2815,22
42352,2011-11-13,3253,22
42353,2011-11-14,2454,22
42354,2011-11-15,2253,22
42355,2011-11-16,2087,22
42356,2011-11-17,2093,22
42357,2011-11-18,2612,22
42358,2011-11-19,3381,22
42359,2011-11-20,2870,22
42360,2011-11-21,2580,22
42361,2011-11-22,2440,22
42362,2011-11-23,3155,22
42363,2011-11-24,1848,22
42364,2011-11-25,2004,22
42365,2011-11-26,2153,22
42366,2011-11-27,2478,22
42367,2011-11-28,1932,22
42368,2011-11-29,1773,22
42369,2011-11-30,1807,22
42370,2011-12-01,2405,22
42371,2011-12-02,2747,22
42372,2011-12-03,3266,22
42373,2011-12-04,3562,22
42374,2011-12-05,3105,22
42375,2011-12-06,2581,22
42376,2011-12-07,2442,22
42377,2011-12-08,2356,22
42378,2011-12-09,2604,22
42379,2011-12-10,3317,22
42380,2011-12-11,3355,22
42381,2011-12-12,2696,22
42382,2011-12-13,2539,22
42383,2011-12-14,2188,22
42384,2011-12-15,2364,22
42385,2011-12-16,2776,22
42386,2011-12-17,3038,22
42387,2011-12-18,2993,22
42388,2011-12-19,2652,22
42389,2011-12-20,2424,22
42390,2011-12-21,2289,22
42391,2011-12-22,2455,22
42392,2011-12-23,3329,22
42393,2011-12-24,2902,22
42394,2011-12-25,1,22
42395,2011-12-26,2536,22
42396,2011-12-27,2365,22
42397,2011-12-28,2538,22
42398,2011-12-29,2368,22
42399,2011-12-30,3391,22
42400,2011-12-31,3328,22
42401,2012-01-01,2051,22
42402,2012-01-02,3185,22
42403,2012-01-03,2842,22
42404,2012-01-04,2569,22
42405,2012-01-05,2645,22
42406,2012-01-06,2389,22
42407,2012-01-07,3383,22
42408,2012-01-08,3819,22
42409,2012-01-09,3117,22
42410,2012-01-10,2925,22
42411,2012-01-11,2298,22
42412,2012-01-12,2151,22
42413,2012-01-13,2687,22
42414,2012-01-14,3046,22
42415,2012-01-15,3155,22
42416,2012-01-16,2891,22
42417,2012-01-17,2320,22
42418,2012-01-18,2430,22
42419,2012-01-19,2318,22
42420,2012-01-20,2570,22
42421,2012-01-21,3552,22
42422,2012-01-22,3111,22
42423,2012-01-23,2450,22
42424,2012-01-24,2447,22
42425,2012-01-25,2252,22
42426,2012-01-26,2047,22
42427,2012-01-27,2500,22
42428,2012-01-28,2633,22
42429,2012-01-29,3161,22
42430,2012-01-30,2520,22
42431,2012-01-31,2682,22
42432,2012-02-01,2755,22
42433,2012-02-02,2704,22
42434,2012-02-03,3223,22
42435,2012-02-04,3981,22
42436,2012-02-05,3656,22
42437,2012-02-06,3061,22
42438,2012-02-07,2979,22
42439,2012-02-08,2762,22
42440,2012-02-09,2956,22
42441,2012-02-10,3211,22
42442,2012-02-11,4075,22
42443,2012-02-12,3791,22
42444,2012-02-13,3049,22
42445,2012-02-14,2176,22
42446,2012-02-15,2524,22
42447,2012-02-16,2486,22
42448,2012-02-17,2855,22
42449,2012-02-18,3432,22
42450,2012-02-19,3219,22
42451,2012-02-20,3582,22
42452,2012-02-21,2694,22
42453,2012-02-22,2321,22
42454,2012-02-23,2555,22
42455,2012-02-24,3177,22
42456,2012-02-25,3152,22
42457,2012-02-26,3475,22
42458,2012-02-27,2801,22
42459,2012-02-28,2267,22
42460,2012-02-29,2308,22
42461,2012-03-01,2874,22
42462,2012-03-02,3288,22
42463,2012-03-03,4111,22
42464,2012-03-04,4508,22
42465,2012-03-05,3499,22
42466,2012-03-06,3195,22
42467,2012-03-07,2972,22
42468,2012-03-08,3141,22
42469,2012-03-09,3453,22
42470,2012-03-10,3723,22
42471,2012-03-11,4186,22
42472,2012-03-12,3652,22
42473,2012-03-13,2982,22
42474,2012-03-14,2681,22
42475,2012-03-15,2692,22
42476,2012-03-16,2722,22
42477,2012-03-17,3696,22
42478,2012-03-18,3762,22
42479,2012-03-19,2747,22
42480,2012-03-20,2842,22
42481,2012-03-21,2580,22
42482,2012-03-22,2724,22
42483,2012-03-23,2734,22
42484,2012-03-24,3392,22
42485,2012-03-25,3873,22
42486,2012-03-26,2923,22
42487,2012-03-27,2274,22
42488,2012-03-28,2550,22
42489,2012-03-29,2492,22
42490,2012-03-30,3007,22
42491,2012-03-31,3338,22
42492,2012-04-01,3815,22
42493,2012-04-02,3351,22
42494,2012-04-03,3394,22
42495,2012-04-04,2952,22
42496,2012-04-05,3135,22
42497,2012-04-06,3392,22
42498,2012-04-07,4483,22
42499,2012-04-08,3909,22
42500,2012-04-09,3580,22
42501,2012-04-10,3138,22
42502,2012-04-11,2770,22
42503,2012-04-12,2560,22
42504,2012-04-13,2783,22
42505,2012-04-14,3354,22
42506,2012-04-15,3237,22
42507,2012-04-16,2815,22
42508,2012-04-17,2628,22
42509,2012-04-18,2482,22
42510,2012-04-19,2574,22
42511,2012-04-20,2939,22
42512,2012-04-21,3811,22
42513,2012-04-22,4157,22
42514,2012-04-23,2782,22
42515,2012-04-24,2465,22
42516,2012-04-25,2390,22
42517,2012-04-26,2296,22
42518,2012-04-27,2640,22
42519,2012-04-28,3209,22
42520,2012-04-29,3475,22
42521,2012-04-30,2793,22
42522,2012-05-01,3184,22
42523,2012-05-02,2961,22
42524,2012-05-03,3185,22
42525,2012-05-04,3004,22
42526,2012-05-05,3553,22
42527,2012-05-06,3802,22
42528,2012-05-07,4026,22
42529,2012-05-08,3934,22
42530,2012-05-09,3282,22
42531,2012-05-10,3419,22
42532,2012-05-11,3417,22
42533,2012-05-12,3988,22
42534,2012-05-13,3345,22
42535,2012-05-14,3322,22
42536,2012-05-15,3220,22
42537,2012-05-16,2818,22
42538,2012-05-17,2871,22
42539,2012-05-18,3460,22
42540,2012-05-19,3809,22
42541,2012-05-20,3772,22
42542,2012-05-21,3334,22
42543,2012-05-22,2940,22
42544,2012-05-23,2880,22
42545,2012-05-24,2858,22
42546,2012-05-25,3313,22
42547,2012-05-26,3279,22
42548,2012-05-27,2868,22
42549,2012-05-28,3213,22
42550,2012-05-29,2923,22
42551,2012-05-30,2862,22
42552,2012-05-31,3075,22
42553,2012-06-01,3814,22
42554,2012-06-02,4052,22
42555,2012-06-03,4377,22
42556,2012-06-04,3578,22
42557,2012-06-05,3537,22
42558,2012-06-06,3360,22
42559,2012-06-07,3648,22
42560,2012-06-08,3712,22
42561,2012-06-09,4226,22
42562,2012-06-10,4569,22
42563,2012-06-11,4358,22
42564,2012-06-12,3317,22
42565,2012-06-13,2983,22
42566,2012-06-14,3220,22
42567,2012-06-15,3855,22
42568,2012-06-16,4314,22
42569,2012-06-17,3920,22
42570,2012-06-18,3464,22
42571,2012-06-19,3012,22
42572,2012-06-20,3137,22
42573,2012-06-21,2772,22
42574,2012-06-22,3276,22
42575,2012-06-23,4088,22
42576,2012-06-24,4135,22
42577,2012-06-25,2883,22
42578,2012-06-26,2719,22
42579,2012-06-27,2689,22
42580,2012-06-28,2920,22
42581,2012-06-29,3242,22
42582,2012-06-30,3529,22
42583,2012-07-01,4020,22
42584,2012-07-02,3670,22
42585,2012-07-03,3960,22
42586,2012-07-04,3683,22
42587,2012-07-05,3216,22
42588,2012-07-06,4039,22
42589,2012-07-07,4245,22
42590,2012-07-08,4239,22
42591,2012-07-09,3645,22
42592,2012-07-10,3473,22
42593,2012-07-11,3235,22
42594,2012-07-12,2927,22
42595,2012-07-13,3227,22
42596,2012-07-14,3554,22
42597,2012-07-15,3756,22
42598,2012-07-16,3071,22
42599,2012-07-17,3063,22
42600,2012-07-18,2749,22
42601,2012-07-19,2810,22
42602,2012-07-20,3375,22
42603,2012-07-21,3661,22
42604,2012-07-22,4075,22
42605,2012-07-23,3315,22
42606,2012-07-24,3031,22
42607,2012-07-25,2887,22
42608,2012-07-26,2756,22
42609,2012-07-27,3236,22
42610,2012-07-28,3072,22
42611,2012-07-29,3391,22
42612,2012-07-30,2885,22
42613,2012-07-31,2950,22
42614,2012-08-01,3223,22
42615,2012-08-02,3452,22
42616,2012-08-03,3863,22
42617,2012-08-04,3950,22
42618,2012-08-05,4401,22
42619,2012-08-06,3576,22
42620,2012-08-07,3178,22
42621,2012-08-08,3323,22
42622,2012-08-09,3569,22
42623,2012-08-10,3881,22
42624,2012-08-11,4472,22
42625,2012-08-12,4456,22
42626,2012-08-13,3976,22
42627,2012-08-14,3764,22
42628,2012-08-15,3418,22
42629,2012-08-16,3576,22
42630,2012-08-17,3351,22
42631,2012-08-18,3917,22
42632,2012-08-19,4259,22
42633,2012-08-20,3276,22
42634,2012-08-21,2852,22
42635,2012-08-22,2744,22
42636,2012-08-23,2566,22
42637,2012-08-24,3016,22
42638,2012-08-25,3383,22
42639,2012-08-26,3708,22
42640,2012-08-27,2973,22
42641,2012-08-28,2765,22
42642,2012-08-29,2601,22
42643,2012-08-30,2580,22
42644,2012-08-31,2747,22
42645,2012-09-01,3855,22
42646,2012-09-02,3455,22
42647,2012-09-03,4158,22
42648,2012-09-04,3137,22
42649,2012-09-05,2876,22
42650,2012-09-06,2759,22
42651,2012-09-07,2868,22
42652,2012-09-08,3569,22
42653,2012-09-09,4288,22
42654,2012-09-10,3780,22
42655,2012-09-11,3057,22
42656,2012-09-12,2739,22
42657,2012-09-13,2760,22
42658,2012-09-14,2947,22
42659,2012-09-15,3564,22
42660,2012-09-16,4119,22
42661,2012-09-17,2887,22
42662,2012-09-18,2524,22
42663,2012-09-19,2183,22
42664,2012-09-20,2432,22
42665,2012-09-21,2973,22
42666,2012-09-22,3450,22
42667,2012-09-23,3357,22
42668,2012-09-24,2755,22
42669,2012-09-25,2683,22
42670,2012-09-26,2606,22
42671,2012-09-27,2699,22
42672,2012-09-28,2839,22
42673,2012-09-29,3808,22
42674,2012-09-30,3769,22
42675,2012-10-01,3767,22
42676,2012-10-02,3939,22
42677,2012-10-03,3427,22
42678,2012-10-04,2942,22
42679,2012-10-05,3197,22
42680,2012-10-06,3946,22
42681,2012-10-07,3933,22
42682,2012-10-08,3435,22
42683,2012-10-09,2953,22
42684,2012-10-10,3092,22
42685,2012-10-11,2434,22
42686,2012-10-12,2849,22
42687,2012-10-13,3411,22
42688,2012-10-14,3368,22
42689,2012-10-15,2716,22
42690,2012-10-16,2382,22
42691,2012-10-17,2457,22
42692,2012-10-18,2498,22
42693,2012-10-19,2546,22
42694,2012-10-20,3094,22
42695,2012-10-21,3445,22
42696,2012-10-22,2551,22
42697,2012-10-23,2141,22
42698,2012-10-24,1903,22
42699,2012-10-25,1804,22
42700,2012-10-26,2228,22
42701,2012-10-27,2908,22
42702,2012-10-28,3189,22
42703,2012-10-29,2384,22
42704,2012-10-30,2605,22
42705,2012-10-31,1759,22
42706,2012-11-01,2443,22
42707,2012-11-02,2925,22
42708,2012-11-03,3528,22
42709,2012-11-04,3638,22
42710,2012-11-05,2916,22
42711,2012-11-06,2646,22
42712,2012-11-07,2574,22
42713,2012-11-08,2493,22
42714,2012-11-09,2727,22
42715,2012-11-10,3592,22
42716,2012-11-11,3339,22
42717,2012-11-12,2453,22
42718,2012-11-13,2254,22
42719,2012-11-14,2196,22
42720,2012-11-15,2177,22
42721,2012-11-16,2565,22
42722,2012-11-17,2937,22
42723,2012-11-18,3048,22
42724,2012-11-19,2555,22
42725,2012-11-20,2817,22
42726,2012-11-21,3150,22
42727,2012-11-22,2241,22
42728,2012-11-23,1570,22
42729,2012-11-24,2256,22
42730,2012-11-25,2439,22
42731,2012-11-26,2150,22
42732,2012-11-27,1749,22
42733,2012-11-28,1826,22
42734,2012-11-29,1764,22
42735,2012-11-30,2150,22
42736,2012-12-01,3181,22
42737,2012-12-02,3087,22
42738,2012-12-03,2689,22
42739,2012-12-04,2397,22
42740,2012-12-05,2557,22
42741,2012-12-06,2493,22
42742,2012-12-07,2667,22
42743,2012-12-08,3178,22
42744,2012-12-09,3373,22
42745,2012-12-10,2824,22
42746,2012-12-11,2442,22
42747,2012-12-12,2363,22
42748,2012-12-13,2460,22
42749,2012-12-14,2321,22
42750,2012-12-15,3139,22
42751,2012-12-16,3061,22
42752,2012-12-17,2547,22
42753,2012-12-18,2709,22
42754,2012-12-19,2272,22
42755,2012-12-20,2567,22
42756,2012-12-21,2611,22
42757,2012-12-22,3131,22
42758,2012-12-23,2974,22
42759,2012-12-24,3112,22
42760,2012-12-25,3,22
42761,2012-12-26,2317,22
42762,2012-12-27,2325,22
42763,2012-12-28,2441,22
42764,2012-12-29,2925,22
42765,2012-12-30,2917,22
42766,2012-12-31,3283,22
42767,2013-01-01,1759,22
42768,2013-01-02,2794,22
42769,2013-01-03,3133,22
42770,2013-01-04,3007,22
42771,2013-01-05,3511,22
42772,2013-01-06,3867,22
42773,2013-01-07,2984,22
42774,2013-01-08,2898,22
42775,2013-01-09,2686,22
42776,2013-01-10,2940,22
42777,2013-01-11,2710,22
42778,2013-01-12,3702,22
42779,2013-01-13,3680,22
42780,2013-01-14,2690,22
42781,2013-01-15,2510,22
42782,2013-01-16,2359,22
42783,2013-01-17,2293,22
42784,2013-01-18,2542,22
42785,2013-01-19,3207,22
42786,2013-01-20,3030,22
42787,2013-01-21,2760,22
42788,2013-01-22,2484,22
42789,2013-01-23,2014,22
42790,2013-01-24,1833,22
42791,2013-01-25,2253,22
42792,2013-01-26,2860,22
42793,2013-01-27,3181,22
42794,2013-01-28,2351,22
42795,2013-01-29,2264,22
42796,2013-01-30,1793,22
42797,2013-01-31,2157,22
42798,2013-02-01,2887,22
42799,2013-02-02,3756,22
42800,2013-02-03,3382,22
42801,2013-02-04,2971,22
42802,2013-02-05,2350,22
42803,2013-02-06,2363,22
42804,2013-02-07,2625,22
42805,2013-02-08,2688,22
42806,2013-02-09,3080,22
42807,2013-02-10,2756,22
42808,2013-02-11,3034,22
42809,2013-02-12,2674,22
42810,2013-02-13,2843,22
42811,2013-02-14,1825,22
42812,2013-02-15,2397,22
42813,2013-02-16,2987,22
42814,2013-02-17,2955,22
42815,2013-02-18,2737,22
42816,2013-02-19,2289,22
42817,2013-02-20,2253,22
42818,2013-02-21,2314,22
42819,2013-02-22,2561,22
42820,2013-02-23,3055,22
42821,2013-02-24,3247,22
42822,2013-02-25,2575,22
42823,2013-02-26,2159,22
42824,2013-02-27,2177,22
42825,2013-02-28,2187,22
42826,2013-03-01,2763,22
42827,2013-03-02,3875,22
42828,2013-03-03,3813,22
42829,2013-03-04,3123,22
42830,2013-03-05,2964,22
42831,2013-03-06,2691,22
42832,2013-03-07,2293,22
42833,2013-03-08,2913,22
42834,2013-03-09,3553,22
42835,2013-03-10,3434,22
42836,2013-03-11,2865,22
42837,2013-03-12,2449,22
42838,2013-03-13,2477,22
42839,2013-03-14,2519,22
42840,2013-03-15,2603,22
42841,2013-03-16,3083,22
42842,2013-03-17,3357,22
42843,2013-03-18,2643,22
42844,2013-03-19,2250,22
42845,2013-03-20,2364,22
42846,2013-03-21,2281,22
42847,2013-03-22,2478,22
42848,2013-03-23,2948,22
42849,2013-03-24,2886,22
42850,2013-03-25,2430,22
42851,2013-03-26,2401,22
42852,2013-03-27,2338,22
42853,2013-03-28,2306,22
42854,2013-03-29,2851,22
42855,2013-03-30,3457,22
42856,2013-03-31,1630,22
42857,2013-04-01,2882,22
42858,2013-04-02,2881,22
42859,2013-04-03,2905,22
42860,2013-04-04,2724,22
42861,2013-04-05,3258,22
42862,2013-04-06,3495,22
42863,2013-04-07,3760,22
42864,2013-04-08,2840,22
42865,2013-04-09,3051,22
42866,2013-04-10,2991,22
42867,2013-04-11,2640,22
42868,2013-04-12,2886,22
42869,2013-04-13,3302,22
42870,2013-04-14,3094,22
42871,2013-04-15,2588,22
42872,2013-04-16,2786,22
42873,2013-04-17,2575,22
42874,2013-04-18,2447,22
42875,2013-04-19,2834,22
42876,2013-04-20,3406,22
42877,2013-04-21,3684,22
42878,2013-04-22,2777,22
42879,2013-04-23,2773,22
42880,2013-04-24,2539,22
42881,2013-04-25,2538,22
42882,2013-04-26,2483,22
42883,2013-04-27,3176,22
42884,2013-04-28,3446,22
42885,2013-04-29,2497,22
42886,2013-04-30,2618,22
42887,2013-05-01,3111,22
42888,2013-05-02,2870,22
42889,2013-05-03,3325,22
42890,2013-05-04,3434,22
42891,2013-05-05,3395,22
42892,2013-05-06,3335,22
42893,2013-05-07,2945,22
42894,2013-05-08,2534,22
42895,2013-05-09,2695,22
42896,2013-05-10,2909,22
42897,2013-05-11,3523,22
42898,2013-05-12,3221,22
42899,2013-05-13,3065,22
42900,2013-05-14,3137,22
42901,2013-05-15,2796,22
42902,2013-05-16,2354,22
42903,2013-05-17,2626,22
42904,2013-05-18,3153,22
42905,2013-05-19,3427,22
42906,2013-05-20,2863,22
42907,2013-05-21,2287,22
42908,2013-05-22,2260,22
42909,2013-05-23,2398,22
42910,2013-05-24,2508,22
42911,2013-05-25,2640,22
42912,2013-05-26,2793,22
42913,2013-05-27,2708,22
42914,2013-05-28,2648,22
42915,2013-05-29,2328,22
42916,2013-05-30,2429,22
42917,2013-05-31,2948,22
42918,2013-06-01,3477,22
42919,2013-06-02,4059,22
42920,2013-06-03,3266,22
42921,2013-06-04,3121,22
42922,2013-06-05,3130,22
42923,2013-06-06,2932,22
42924,2013-06-07,3461,22
42925,2013-06-08,4057,22
42926,2013-06-09,4377,22
42927,2013-06-10,3785,22
42928,2013-06-11,3036,22
42929,2013-06-12,2795,22
42930,2013-06-13,2963,22
42931,2013-06-14,3473,22
42932,2013-06-15,3586,22
42933,2013-06-16,3494,22
42934,2013-06-17,3117,22
42935,2013-06-18,2724,22
42936,2013-06-19,2541,22
42937,2013-06-20,2788,22
42938,2013-06-21,3081,22
42939,2013-06-22,3536,22
42940,2013-06-23,3833,22
42941,2013-06-24,2954,22
42942,2013-06-25,2934,22
42943,2013-06-26,2830,22
42944,2013-06-27,2996,22
42945,2013-06-28,3670,22
42946,2013-06-29,5096,22
42947,2013-06-30,4529,22
42948,2013-07-01,4227,22
42949,2013-07-02,4022,22
42950,2013-07-03,4591,22
42951,2013-07-04,4419,22
42952,2013-07-05,3559,22
42953,2013-07-06,3593,22
42954,2013-07-07,4208,22
42955,2013-07-08,3555,22
42956,2013-07-09,3758,22
42957,2013-07-10,3526,22
42958,2013-07-11,2926,22
42959,2013-07-12,3174,22
42960,2013-07-13,3434,22
42961,2013-07-14,3567,22
42962,2013-07-15,3027,22
42963,2013-07-16,2617,22
42964,2013-07-17,2492,22
42965,2013-07-18,2863,22
42966,2013-07-19,2947,22
42967,2013-07-20,3439,22
42968,2013-07-21,3969,22
42969,2013-07-22,2886,22
42970,2013-07-23,2914,22
42971,2013-07-24,2833,22
42972,2013-07-25,3119,22
42973,2013-07-26,3168,22
42974,2013-07-27,3883,22
42975,2013-07-28,3756,22
42976,2013-07-29,3181,22
42977,2013-07-30,2768,22
42978,2013-07-31,3030,22
42979,2013-08-01,3591,22
42980,2013-08-02,3662,22
42981,2013-08-03,4001,22
42982,2013-08-04,4217,22
42983,2013-08-05,3757,22
42984,2013-08-06,3123,22
42985,2013-08-07,3419,22
42986,2013-08-08,3401,22
42987,2013-08-09,3533,22
42988,2013-08-10,3867,22
42989,2013-08-11,3807,22
42990,2013-08-12,3429,22
42991,2013-08-13,3265,22
42992,2013-08-14,2863,22
42993,2013-08-15,3201,22
42994,2013-08-16,3521,22
42995,2013-08-17,3809,22
42996,2013-08-18,4246,22
42997,2013-08-19,3664,22
42998,2013-08-20,3230,22
42999,2013-08-21,2982,22
43000,2013-08-22,2768,22
43001,2013-08-23,3627,22
43002,2013-08-24,3978,22
43003,2013-08-25,4638,22
43004,2013-08-26,3390,22
43005,2013-08-27,3291,22
43006,2013-08-28,3063,22
43007,2013-08-29,3174,22
43008,2013-08-30,3787,22
43009,2013-08-31,4184,22
43010,2013-09-01,4246,22
43011,2013-09-02,4643,22
43012,2013-09-03,3662,22
43013,2013-09-04,3229,22
43014,2013-09-05,3444,22
43015,2013-09-06,3577,22
43016,2013-09-07,4666,22
43017,2013-09-08,5118,22
43018,2013-09-09,4057,22
43019,2013-09-10,3894,22
43020,2013-09-11,3740,22
43021,2013-09-12,3469,22
43022,2013-09-13,3823,22
43023,2013-09-14,4338,22
43024,2013-09-15,4515,22
43025,2013-09-16,3966,22
43026,2013-09-17,3038,22
43027,2013-09-18,2986,22
43028,2013-09-19,2850,22
43029,2013-09-20,3135,22
43030,2013-09-21,3621,22
43031,2013-09-22,3968,22
43032,2013-09-23,3184,22
43033,2013-09-24,2943,22
43034,2013-09-25,2798,22
43035,2013-09-26,2942,22
43036,2013-09-27,3138,22
43037,2013-09-28,3250,22
43038,2013-09-29,3488,22
43039,2013-09-30,2953,22
43040,2013-10-01,2982,22
43041,2013-10-02,2938,22
43042,2013-10-03,3008,22
43043,2013-10-04,3537,22
43044,2013-10-05,4291,22
43045,2013-10-06,4601,22
43046,2013-10-07,3734,22
43047,2013-10-08,3472,22
43048,2013-10-09,3488,22
43049,2013-10-10,3532,22
43050,2013-10-11,3306,22
43051,2013-10-12,3711,22
43052,2013-10-13,4173,22
43053,2013-10-14,3236,22
43054,2013-10-15,3146,22
43055,2013-10-16,2890,22
43056,2013-10-17,2893,22
43057,2013-10-18,2831,22
43058,2013-10-19,3616,22
43059,2013-10-20,4045,22
43060,2013-10-21,3025,22
43061,2013-10-22,2584,22
43062,2013-10-23,2643,22
43063,2013-10-24,2629,22
43064,2013-10-25,2883,22
43065,2013-10-26,3404,22
43066,2013-10-27,3638,22
43067,2013-10-28,3255,22
43068,2013-10-29,2692,22
43069,2013-10-30,3169,22
43070,2013-10-31,2366,22
43071,2013-11-01,3420,22
43072,2013-11-02,4162,22
43073,2013-11-03,4437,22
43074,2013-11-04,3727,22
43075,2013-11-05,3299,22
43076,2013-11-06,3383,22
43077,2013-11-07,3288,22
43078,2013-11-08,3434,22
43079,2013-11-09,4110,22
43080,2013-11-10,4091,22
43081,2013-11-11,3850,22
43082,2013-11-12,2815,22
43083,2013-11-13,2634,22
43084,2013-11-14,2302,22
43085,2013-11-15,3051,22
43086,2013-11-16,3488,22
43087,2013-11-17,3762,22
43088,2013-11-18,2810,22
43089,2013-11-19,2506,22
43090,2013-11-20,2229,22
43091,2013-11-21,2392,22
43092,2013-11-22,2627,22
43093,2013-11-23,3088,22
43094,2013-11-24,3100,22
43095,2013-11-25,2612,22
43096,2013-11-26,2734,22
43097,2013-11-27,2786,22
43098,2013-11-28,1926,22
43099,2013-11-29,1801,22
43100,2013-11-30,2389,22
43101,2013-12-01,2928,22
43102,2013-12-02,3325,22
43103,2013-12-03,3450,22
43104,2013-12-04,2969,22
43105,2013-12-05,2629,22
43106,2013-12-06,3246,22
43107,2013-12-07,4049,22
43108,2013-12-08,3465,22
43109,2013-12-09,3107,22
43110,2013-12-10,2972,22
43111,2013-12-11,2576,22
43112,2013-12-12,2495,22
43113,2013-12-13,3032,22
43114,2013-12-14,2998,22
43115,2013-12-15,3219,22
43116,2013-12-16,2948,22
43117,2013-12-17,2564,22
43118,2013-12-18,2352,22
43119,2013-12-19,2437,22
43120,2013-12-20,2362,22
43121,2013-12-21,2962,22
43122,2013-12-22,3126,22
43123,2013-12-23,2825,22
43124,2013-12-24,2437,22
43125,2013-12-25,3,22
43126,2013-12-26,2948,22
43127,2013-12-27,2822,22
43128,2013-12-28,3163,22
43129,2013-12-29,3188,22
43130,2013-12-30,2996,22
43131,2013-12-31,3534,22
43132,2014-01-01,2193,22
43133,2014-01-02,2802,22
43134,2014-01-03,3246,22
43135,2014-01-04,3653,22
43136,2014-01-05,3988,22
43137,2014-01-06,3300,22
43138,2014-01-07,3006,22
43139,2014-01-08,2971,22
43140,2014-01-09,2635,22
43141,2014-01-10,3095,22
43142,2014-01-11,4067,22
43143,2014-01-12,3833,22
43144,2014-01-13,3184,22
43145,2014-01-14,2687,22
43146,2014-01-15,2679,22
43147,2014-01-16,3033,22
43148,2014-01-17,3111,22
43149,2014-01-18,3800,22
43150,2014-01-19,3657,22
43151,2014-01-20,3032,22
43152,2014-01-21,2671,22
43153,2014-01-22,2648,22
43154,2014-01-23,2443,22
43155,2014-01-24,2874,22
43156,2014-01-25,3486,22
43157,2014-01-26,4109,22
43158,2014-01-27,2816,22
43159,2014-01-28,2541,22
43160,2014-01-29,2176,22
43161,2014-01-30,2536,22
43162,2014-01-31,2472,22
43163,2014-02-01,3266,22
43164,2014-02-02,4384,22
43165,2014-02-03,3600,22
43166,2014-02-04,3109,22
43167,2014-02-05,3117,22
43168,2014-02-06,2821,22
43169,2014-02-07,2769,22
43170,2014-02-08,4059,22
43171,2014-02-09,4264,22
43172,2014-02-10,3383,22
43173,2014-02-11,2714,22
43174,2014-02-12,2584,22
43175,2014-02-13,3165,22
43176,2014-02-14,2530,22
43177,2014-02-15,3011,22
43178,2014-02-16,3236,22
43179,2014-02-17,3099,22
43180,2014-02-18,2440,22
43181,2014-02-19,2541,22
43182,2014-02-20,2468,22
43183,2014-02-21,2555,22
43184,2014-02-22,3053,22
43185,2014-02-23,3529,22
43186,2014-02-24,2651,22
43187,2014-02-25,2636,22
43188,2014-02-26,2115,22
43189,2014-02-27,2378,22
43190,2014-02-28,2297,22
43191,2014-03-01,3599,22
43192,2014-03-02,3986,22
43193,2014-03-03,3074,22
43194,2014-03-04,3003,22
43195,2014-03-05,2597,22
43196,2014-03-06,2635,22
43197,2014-03-07,2767,22
43198,2014-03-08,3360,22
43199,2014-03-09,4864,22
43200,2014-03-10,3938,22
43201,2014-03-11,3310,22
43202,2014-03-12,3094,22
43203,2014-03-13,3092,22
43204,2014-03-14,3108,22
43205,2014-03-15,3705,22
43206,2014-03-16,4181,22
43207,2014-03-17,3038,22
43208,2014-03-18,2822,22
43209,2014-03-19,2532,22
43210,2014-03-20,2669,22
43211,2014-03-21,3072,22
43212,2014-03-22,3618,22
43213,2014-03-23,4256,22
43214,2014-03-24,3147,22
43215,2014-03-25,2725,22
43216,2014-03-26,2667,22
43217,2014-03-27,2695,22
43218,2014-03-28,2886,22
43219,2014-03-29,3271,22
43220,2014-03-30,4194,22
43221,2014-03-31,2856,22
43222,2014-04-01,3022,22
43223,2014-04-02,3059,22
43224,2014-04-03,3405,22
43225,2014-04-04,3336,22
43226,2014-04-05,4229,22
43227,2014-04-06,4721,22
43228,2014-04-07,4404,22
43229,2014-04-08,4144,22
43230,2014-04-09,3762,22
43231,2014-04-10,3595,22
43232,2014-04-11,3529,22
43233,2014-04-12,3902,22
43234,2014-04-13,4355,22
43235,2014-04-14,3431,22
43236,2014-04-15,3134,22
43237,2014-04-16,2948,22
43238,2014-04-17,3165,22
43239,2014-04-18,3178,22
43240,2014-04-19,4527,22
43241,2014-04-20,4365,22
43242,2014-04-21,3072,22
43243,2014-04-22,2896,22
43244,2014-04-23,3161,22
43245,2014-04-24,3273,22
43246,2014-04-25,2742,22
